day,interest_tag,N Rows
3580416000,data-modeling,2
3580416000,data-science,6
3580416000,data-structures,6
3580416000,data-visualization,6
3580416000,data-warehousing,2
3580416000,debugging,1
3580416000,dependency-injection,5
3580416000,deployment,4
3580416000,design-and-art,1
3580416000,design-patterns,12
3580416000,developer-tools,3
3580416000,devops,8
3580416000,digital-audio,1
3580416000,digital-forensics,1
3580416000,disaster-recovery,2
3580416000,distributed-systems,4
3580416000,distributed-systems-patterns,2
3580416000,distributed-version-control,2
3580416000,docker,6
3580416000,domain-driven-design,2
3580416000,dynamic-programming,2
3580416000,dynamics-crm,2
3580416000,ef,7
3580416000,elasticsearch,1
3580416000,endpoint-management,1
3580416000,entity-framework,7
3580416000,entrepreneurship,1
3580416000,es6,1
3580416000,excel,1
3580416000,express,1
3580416000,f#,1
3580416000,facebook,1
3580416000,fsharp,1
3580416000,f-sharp,1
3580416000,functional-programming,2
3580416000,game-art,1
3580416000,game-design,1
3580416000,game-modeling,1
3580416000,game-programming,1
3580416000,general-programming,2
3580416000,generic-programming,5
3580416000,generics,5
3580416000,gherkin,1
3580416000,git,5
3580416000,github,1
3580416000,google-analytics,2
3580416000,google-big-query,1
3580416000,google-cloud,1
3580416000,google-compute,1
3580416000,google-maps,1
3580416000,graphic-design,2
3580416000,gulp,1
3580416000,hadoop,2
3580416000,hardware,1
3580416000,hive,1
3580416000,html,2
3580416000,html5,16
3580416000,http,3
3580416000,ice-cream-sandwich,4
3580416000,iis,1
3580416000,image-processing,1
3580416000,information-architecture,2
3580416000,information-security,9
3580416000,integration-testing,1
3580416000,interactive-design,1
3580416000,interfaces,3
3580416000,inventor,1
3580416000,inversion-of-control,1
3580416000,ionic,2
3580416000,ios,2
3580416000,ios7,2
3580416000,ios8,2
3580416000,isomorphic-app,1
3580416000,it-fundamentals,5
3580416000,it-governance,3
3580416000,java,8
3580416000,javascript,16
3580416000,javascript-frameworks,16
3580416000,javascript-libraries,16
3580416000,jira,1
3580416000,jquery,4
3580416000,json,6
3580416000,junit,7
3580416000,justmock,7
3580416000,kanban,1
3580416000,kendo,1
3580416000,kendo-ui,1
3580416000,knockout,2
3580416000,leadership,6
3580416000,lean,1
3580416000,licensing,1
3580416000,lightswitch,1
3580416000,linq,3
3580416000,localization,1
3580416000,logging,2
3580416000,logparser,2
3580416000,lync-server,2
3580416000,machine-learning,5
3580416000,maintainable-code,3
3580416000,management,5
3580416000,mapreduce,1
3580416000,maya,1
3580416000,memory-management,1
3580416000,message-queues,3
3580416000,messaging,3
3580416000,messaging-collaboration,1
3580416000,microservices,2
3580416000,microsoft-azure,15
3580416000,microsoft-dynamics,2
3580416000,microsoft-office,4
3580416000,mobile-design,3
3580416000,mongodb,5
3580416000,msil,2
3580416000,mvc,13
3580416000,mvc2,13
3580416000,mvc3,13
3580416000,mvc4,13
3580416000,mvc5,13
3580416000,mvc4-ioc,13
3580416000,mvc-html-helpers,13
3580416000,mvc-scaffolding,13
3580416000,mvc-testing,13
3580416000,mysql,2
3580416000,network-infrastructure,2
3580416000,network-security,4
3580416000,nodejs,12
3580416000,nosql,2
3580416000,nservicebus,1
3580416000,n-tier-design,1
3580416000,nuget,1
3580416000,oauth,1
3580416000,objective-c,1
3580416000,object-oriented-programming,7
3580416000,object-relational-mapping,2
3580416000,odata,2
3580416000,office,4
3580416000,office-365,4
3580416000,offshore-development,1
3580416000,oracle-database,2
3580416000,orm,2
3580416000,owin,1
3580416000,penetration-testing,4
3580416000,performance,6
3580416000,performance-monitoring,3
3580416000,performance-optimization,6
3580416000,photoshop,6
3580416000,pl-sql,3
3580416000,postgresql,1
3580416000,powershell,3
3580416000,powershell-v3,3
3580416000,problem-solving,2
3580416000,productivity,1
3580416000,productivity-apps,1
3580416000,product-management,1
3580416000,professional-development,5
3580416000,project-management,10
3580416000,python,2
3580416000,querying,2
3580416000,rabbitmq,1
3580416000,rapid-application-development,1
3580416000,react.js,8
3580416000,reactive,1
3580416000,readable-code,3
3580416000,real-time-communication,1
3580416000,redis,1
3580416000,refactoring,3
3580416000,reporting,1
3580416000,require-js,5
3580416000,requirements-gathering,5
3580416000,responsive-design,4
3580416000,rest,8
3580416000,restful-api,8
3580416000,rethinkdb,1
3580416000,r-framework,1
3580416000,rtc,1
3580416000,ruby,2
3580416000,salesforce,1
3580416000,sap,2
3580416000,sass,2
3580416000,scalability,3
3580416000,scaling,2
3580416000,scrum,8
3580416000,secure-by-design,1
3580416000,security,3
3580416000,security-auditing,2
3580416000,security-fundamentals,4
3580416000,selenium,1
3580416000,self-marketing,1
3580416000,sharepoint,4
3580416000,signalr,2
3580416000,silverlight,1
3580416000,soa,2
3580416000,soft-skills,4
3580416000,software-abstractions,1
3580416000,software-development-process,3
3580416000,software-engineering,3
3580416000,software-maintenance,3
3580416000,software-practices,2
3580416000,solid,2
3580416000,solid-principles,2
3580416000,source-control,2
3580416000,spa,2
3580416000,specflow,1
3580416000,speech-synthesis,1
3580416000,sql,11
3580416000,sqlite,1
3580416000,sql-server,14
3580416000,ssis,5
3580416000,streaming,1
3580416000,sublime,3
3580416000,task-parallel-library,2
3580416000,tcpip,1
3580416000,tdd,3
3580416000,technical-debt,3
3580416000,test-driven-development,3
3580416000,testing,1
3580416000,tfs,4
3580416000,tfs-2010,4
3580416000,tfs-2012,4
3580416000,tfs-2013,4
3580416000,troubleshooting,3
3580416000,t-sql,2
3580416000,typescript,11
3580416000,ui,2
3580416000,ui-design,3
3580416000,uml,1
3580416000,unified-messaging,1
3580416000,unit-testing,7
3580416000,unity,1
3580416000,user-centered-design,1
3580416000,uv-mapping,1
3580416000,ux-design,1
3580416000,ux-design2,1
3580416000,validation,2
3580416000,vb,1
3580416000,vb.net,1
3580416000,vim,3
3580416000,virtualization,1
3580416000,visual-basic,1
3580416000,visual-design,3
3580416000,visual-studio,4
3580416000,visual-studio-2010,4
3580416000,visual-studio-2012,4
3580416000,visual-studio-2013,4
3580416000,visual-studio-2015,4
3580416000,visual-studio-2010-performance-testing,3
3580416000,visual-studio-code,3
3580416000,visual-studio-data-tools,4
3580416000,visual-studio-team-system,4
3580416000,vmware-vcloud,1
3580416000,vmware-vsphere,4
3580416000,vsphere,4
3580416000,webapi,5
3580416000,webapi-ui,5
3580416000,web-components,2
3580416000,web-design,1
3580416000,webforms,1
3580416000,webforms-mobile,1
3580416000,web-graphics,1
3580416000,web-mapping,1
3580416000,webmatrix,3
3580416000,web-server-administration,1
3580416000,web-services,2
3580416000,website-security,2
3580416000,websockets,3
3580416000,websphere,1
3580416000,webstorm,3
3580416000,windows,1
3580416000,windows-10,1
3580416000,windows-7-development,1
3580416000,windows-8-development,1
3580416000,windows-azure,15
3580416000,windows-communication-foundation,5
3580416000,windows-debugging,1
3580416000,windows-forms,1
3580416000,windows-server,1
3580416000,windows-workflow,1
3580416000,winjs,1
3580416000,xamarin,4
3580416000,xml,3
3580416000,xml-reporting,3
3580416000,xunit,1
3580502400,.net,1
3580502400,3d-animation,2
3580502400,3d-dynamics,1
3580502400,3d-lighting,2
3580502400,3d-modeling,2
3580502400,3d-rendering,1
3580502400,3d-rigging,2
3580502400,3d-texturing,1
3580502400,algorithms,1
3580502400,angular,2
3580502400,asp.net,2
3580502400,asp.net-core,1
3580502400,asp.net-mvc,2
3580502400,big-data,2
3580502400,business-intelligence,1
3580502400,c#,2
3580502400,character-rigging,1
3580502400,css,1
3580502400,dashboards,1
3580502400,data-analysis,3
3580502400,data-science,2
3580502400,data-visualization,1
3580502400,data-warehousing,2
3580502400,design-patterns,1
3580502400,environment-lighting,1
3580502400,game-design,1
3580502400,game-programming,1
3580502400,hadoop,2
3580502400,html5,2
3580502400,http,1
3580502400,java,1
3580502400,javascript,2
3580502400,javascript-frameworks,2
3580502400,javascript-libraries,2
3580502400,jquery,1
3580502400,junit,2
3580502400,justmock,2
3580502400,machine-learning,2
3580502400,mapreduce,1
3580502400,maya,1
3580502400,mdx,1
3580502400,microsoft-azure,2
3580502400,mongodb,1
3580502400,mvc,2
3580502400,mvc2,2
3580502400,mvc3,2
3580502400,mvc4,2
3580502400,mvc5,2
3580502400,mvc4-ioc,2
3580502400,mvc-html-helpers,2
3580502400,mvc-scaffolding,2
3580502400,mvc-testing,2
3580502400,nodejs,2
3580502400,pipeline,1
3580502400,pycharm,1
3580502400,python,3
3580502400,react.js,1
3580502400,r-framework,2
3580502400,sql-server,1
3580502400,ssas,1
3580502400,ssis,1
3580502400,substance-designer,1
3580502400,t-sql,1
3580502400,typescript,2
3580502400,unit-testing,2
3580502400,unreal-engine,1
3580502400,vfx-scripting,1
3580502400,virtual-reality,1
3580502400,visual-studio,1
3580502400,windows-azure,2
3580588800,.net,3
3580588800,.net-distributed-systems,2
3580588800,2d-animation,1
3580588800,3d-rendering,1
3580588800,ado.net,1
3580588800,after-effects,1
3580588800,agile,1
3580588800,akka.net,1
3580588800,algorithms,1
3580588800,android,1
3580588800,angular,2
3580588800,aop,1
3580588800,api-design,1
3580588800,architecture,2
3580588800,asp.net,1
3580588800,asp.net-core,1
3580588800,asp.net-mvc,2
3580588800,async,1
3580588800,authentication,2
3580588800,authorization,3
3580588800,automated-testing,2
3580588800,automation,1
3580588800,aws,1
3580588800,aws-databases,1
3580588800,azure,1
3580588800,azure-deployment,1
3580588800,azure-mobile-services,1
3580588800,behavior-driven-development,1
3580588800,big-data,1
3580588800,business-intelligence,1
3580588800,c#,3
3580588800,c++,1
3580588800,character-animation,1
3580588800,cloud-computing,3
3580588800,clr,1
3580588800,code-first,1
3580588800,concurrency,1
3580588800,continuous-integration,1
3580588800,cplusplus,1
3580588800,cpp,1
3580588800,cryptography,1
3580588800,css,1
3580588800,css3,1
3580588800,dashboards,1
3580588800,data-analysis,1
3580588800,database-administration,1
3580588800,database-design,1
3580588800,database-developer-tools,1
3580588800,database-development,1
3580588800,data-modeling,1
3580588800,data-structures,1
3580588800,data-visualization,2
3580588800,dependency-injection,1
3580588800,design-patterns,4
3580588800,developer-tools,1
3580588800,devops,1
3580588800,digital-painting,1
3580588800,distributed-systems,2
3580588800,distributed-systems-patterns,2
3580588800,docker,2
3580588800,domain-driven-design,1
3580588800,dynamic-programming,1
3580588800,ef,1
3580588800,encog,1
3580588800,entity-framework,1
3580588800,es6,1
3580588800,f#,1
3580588800,flash,1
3580588800,fsharp,1
3580588800,f-sharp,1
3580588800,functional-programming,1
3580588800,game-programming,1
3580588800,generic-programming,2
3580588800,generics,2
3580588800,git,1
3580588800,github,1
3580588800,google-analytics,1
3580588800,html,1
3580588800,html5,2
3580588800,http,1
3580588800,ice-cream-sandwich,1
3580588800,information-architecture,1
3580588800,information-security,3
3580588800,integration-testing,1
3580588800,interactive-design,1
3580588800,interfaces,1
3580588800,inversion-of-control,1
3580588800,ionic,1
3580588800,java,2
3580588800,javascript,2
3580588800,javascript-frameworks,2
3580588800,javascript-libraries,2
3580588800,jquery,1
3580588800,junit,2
3580588800,justmock,2
3580588800,lean,1
3580588800,linq,1
3580588800,linux,1
3580588800,logging,1
3580588800,logparser,1
3580588800,machine-learning,4
3580588800,maintainable-code,1
3580588800,marketing,1
3580588800,mdx,1
3580588800,message-queues,1
3580588800,messaging,1
3580588800,messaging-collaboration,1
3580588800,microservices,1
3580588800,microsoft-azure,1
3580588800,microsoft-test-manager,1
3580588800,mobile-design,1
3580588800,model-view-viewmodel,1
3580588800,mongodb,1
3580588800,mvc,2
3580588800,mvc2,2
3580588800,mvc3,2
3580588800,mvc4,2
3580588800,mvc5,2
3580588800,mvc4-ioc,2
3580588800,mvc-html-helpers,2
3580588800,mvc-scaffolding,2
3580588800,mvc-testing,2
3580588800,mvvm,1
3580588800,network-security,1
3580588800,n-tier-design,1
3580588800,object-oriented-programming,2
3580588800,object-relational-mapping,1
3580588800,orm,1
3580588800,paas,1
3580588800,payments,1
3580588800,penetration-testing,1
3580588800,performance,2
3580588800,performance-monitoring,2
3580588800,performance-optimization,2
3580588800,photoshop,1
3580588800,premiere-pro,1
3580588800,productivity,1
3580588800,professional-development,1
3580588800,python,1
3580588800,react.js,1
3580588800,reactive,1
3580588800,readable-code,1
3580588800,regular-expressions,1
3580588800,reporting,1
3580588800,require-js,1
3580588800,resharper,1
3580588800,responsive-design,1
3580588800,rest,1
3580588800,restful-api,1
3580588800,sass,1
3580588800,scalability,1
3580588800,scaling,1
3580588800,search,1
3580588800,security,1
3580588800,security-fundamentals,1
3580588800,selenium,1
3580588800,sketchup,1
3580588800,soa,1
3580588800,soft-skills,1
3580588800,software-development-process,1
3580588800,software-engineering,1
3580588800,software-maintenance,1
3580588800,software-practices,2
3580588800,solid,1
3580588800,solid-principles,1
3580588800,spa,1
3580588800,specflow,1
3580588800,sprig,1
3580588800,spring,1
3580588800,spring-mvc,1
3580588800,sql,2
3580588800,sql-server,1
3580588800,sublime,1
3580588800,task-parallel-library,1
3580588800,tcpip,1
3580588800,tdd,2
3580588800,technical-debt,1
3580588800,test-driven-development,2
3580588800,testing,1
3580588800,threading,1
3580588800,toon-boom-animate-pro,1
3580588800,toon-boom-harmony,1
3580588800,toon-boom-storyboard-pro,1
3580588800,typescript,2
3580588800,ui,1
3580588800,ui-design,1
3580588800,unified-messaging,1
3580588800,unit-testing,2
3580588800,universal-app-development,1
3580588800,universal-windows-platform,1
3580588800,user-centered-design,1
3580588800,ux-design,1
3580588800,ux-design2,1
3580588800,validation,1
3580588800,vim,1
3580588800,virtualization,1
3580588800,visual-c++,1
3580588800,visual-design,1
3580588800,visual-studio,1
3580588800,visual-studio-2010,1
3580588800,visual-studio-2012,1
3580588800,visual-studio-2013,1
3580588800,visual-studio-2015,1
3580588800,visual-studio-2010-performance-testing,2
3580588800,visual-studio-data-tools,1
3580588800,visual-studio-team-system,1
3580588800,webmatrix,1
3580588800,websockets,1
3580588800,webstorm,1
3580588800,windows-azure,1
3580588800,windows-communication-foundation,1
3580588800,windows-workflow,1
3580588800,wix-installer,1
3580588800,wordpress,1
3580588800,wpf,1
3580588800,xaml,1
3580588800,xml,1
3580588800,xml-reporting,1
3580675200,.net,9
3580675200,.net-distributed-systems,1
3580675200,2d-animation,1
3580675200,3d-animation,2
3580675200,3d-dynamics,1
3580675200,3d-lighting,3
3580675200,3d-modeling,2
3580675200,3d-printing,1
3580675200,3d-rendering,3
3580675200,3d-rigging,1
3580675200,3d-scripting,1
3580675200,3ds-max,1
3580675200,3d-texturing,2
3580675200,3d-uv-mapping,1
3580675200,3d-visualization,1
3580675200,active-directory,2
3580675200,adfs,1
3580675200,adobe,3
3580675200,after-effects,1
3580675200,agile,3
3580675200,ajax,1
3580675200,algorithms,2
3580675200,android,3
3580675200,angular,10
3580675200,animate,1
3580675200,ant,1
3580675200,api-design,2
3580675200,app-deployment,1
3580675200,architecture,4
3580675200,arnold,1
3580675200,art-and-design,1
3580675200,asp.net,6
3580675200,asp.net-core,7
3580675200,asp.net-mvc,6
3580675200,async,3
3580675200,authentication,2
3580675200,authorization,3
3580675200,automated-testing,2
3580675200,automation,5
3580675200,aws,2
3580675200,aws-databases,2
